,Principal Approve Amount,Principal Amount,Repayment Tenor Month Number,Gender,Occupation Description,Total Income Amount (Month),Collateral Type Code,Vehicle Brand,Vehicle Model,Vehicle Release Year,Vehicle Sub Model,Evaluation Amount,System CAR Code (Daily),System CAR Code Date,Final CAR Code Previous Month,DPD,age,Vehicle Age
3646,246000.0,245509.51,60,F,อื่นๆ,18000.0,PU,TOYOTA,HILUX VIGO,2008,EY,308000,S1,2023-01-04,S2,PL,36,15
3647,240000.0,240000.0,48,F,อื่นๆ,20000.0,CAR,HONDA,BRIO,2016,CS,328500,S2,2022-12-07,S1,PL,36,7
3648,100000.0,100000.0,48,F,STREET VENDOR,25000.0,CAR,HONDA,CIVIC,2002,CH,134500,S2,2022-12-07,S1,PL,33,21
3649,24000.0,23735.52,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2012,AZ,35000,S2,2022-12-15,S1,PL,53,11
3651,30000.0,30000.0,36,M,พนักงานบริษัท,11500.0,MC,HONDA,WAVE 110 I,2018,DE,41000,S2,2022-12-07,S1,PL,24,5
3652,9000.0,8173.46,24,M,อื่นๆ,12000.0,MC,BENELLI,TNT 25,2017,AB,31000,S1,2023-01-08,S2,PL,23,6
3653,16500.0,15853.36,18,F,STREET VENDOR,17000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S2,2022-12-15,S1,PL,40,6
3654,150000.0,150000.0,48,F,STREET VENDOR,20000.0,PU,NISSAN,FRONTIER NAVARA,2008,BG,253500,S2,2022-12-07,S1,PL,33,15
3655,30000.0,30000.0,24,M,พนักงานบริษัท,12000.0,MC,HONDA,WAVE 110 I,2017,CT,41000,S2,2022-12-07,S1,PL,33,6
3656,20000.0,20000.0,36,M,อื่นๆ,12000.0,MC,HONDA,CBR 150,2011,AA,27000,S2,2022-12-07,S1,PL,25,12
3657,27000.0,26690.67,36,F,เกษตรกร,9000.0,MC,HONDA,DREAM 110,2012,AU,36000,S2,2022-12-15,S1,PL,41,11
3659,24800.0,24355.97,36,F,อื่นๆ,11000.0,MC,HONDA,WAVE 110 I,2012,BE,37000,S2,2022-12-04,S1,PL,48,11
3661,173000.0,173000.0,60,F,STREET VENDOR,10000.0,CAR,MITSUBISHI,ATTRAGE,2016,AJ,246000,S2,2022-12-07,S1,PL,33,7
3662,17000.0,17000.0,36,M,อื่นๆ,40000.0,MC,YAMAHA,FILANO,2012,AA,23500,S2,2022-12-07,S1,PL,34,11
3663,27000.0,26597.44,36,M,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2022-12-10,S1,PL,37,11
3664,30000.0,30000.0,36,M,พนักงานบริษัท,13000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S2,2022-12-07,S1,PL,34,6
3665,32000.0,31571.58,30,M,STREET VENDOR,20000.0,MC,HONDA,DREAM 110I,2017,CO,53000,S2,2022-12-22,S1,PL,55,6
3666,29000.0,29000.0,36,F,อื่นๆ,12000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S2,2022-12-04,S1,PL,47,7
3667,15000.0,15000.0,18,F,STREET VENDOR,20000.0,MC,HONDA,CLICK 125I,2014,AP,22500,S2,2022-12-07,S1,PL,65,9
3668,210000.0,210000.0,60,M,อื่นๆ,18000.0,PU,TOYOTA,HILUX VIGO,2007,CR,276000,S2,2022-12-07,S1,PL,53,16
3669,12000.0,11951.95,12,M,พนักงานบริษัท,14000.0,MC,YAMAHA,FINO (4DO),2009,AA,17000,S1,2023-01-12,S2,PL,28,14
3670,110000.0,110000.0,60,M,พนักงานรัฐวิสาหกิจ,15000.0,CAR,FORD,FIESTA,2011,AB,160000,S2,2022-12-04,S1,PL,30,12
3671,25000.0,25000.0,36,M,อื่นๆ,15000.0,MC,YAMAHA,GRAND FILANO 125,2017,AV,33500,S2,2022-12-07,S1,PL,26,6
3673,29000.0,28746.76,36,F,STREET VENDOR,15000.0,MC,HONDA,WAVE 125 I,2019,DR,38900,S2,2022-12-22,S1,PL,35,4
3674,24800.0,24800.0,36,M,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2012,BF,38000,S2,2022-12-07,S1,PL,39,11
3675,80000.0,80000.0,36,F,STREET VENDOR,20000.0,MC,HONDA,CBR 650,2013,AH,137500,S2,2022-12-07,S1,PL,26,10
3676,14000.0,13144.11,12,M,พนักงานบริษัท,20000.0,MC,HONDA,ZOOMER X 110I,2013,BF,19500,S2,2022-12-28,S1,PL,37,10
3677,31000.0,31000.0,36,F,พนักงานบริษัท,10000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S2,2022-12-04,S1,PL,39,4
3678,32200.0,32050.71,36,F,พนักงานรัฐวิสาหกิจ,24000.0,CAR,TOYOTA,VIOS,2011,FN,242500,S2,2022-12-30,S1,PL,41,12
3679,30000.0,28963.51,24,M,พนักงานบริษัท,36000.0,MC,HONDA,LEAD 125,2021,CT,44000,S1,2023-01-09,S2,PL,43,2
3680,28800.0,27293.26,12,F,อื่นๆ,15000.0,MC,HONDA,SCOOPY I,2019,CK,38500,S2,2022-12-07,S1,PL,33,4
3682,32000.0,32000.0,36,F,อื่นๆ,20000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S2,2022-12-07,S1,PL,32,5
3683,26000.0,26000.0,36,M,อื่นๆ,9000.0,MC,HONDA,WAVE 125 I,2018,DC,34900,S2,2022-12-07,S1,PL,26,5
3684,100000.0,100000.0,60,M,เกษตรกร,30000.0,PU,TOYOTA,HILUX TIGER,2001,JJ,170000,S2,2022-12-07,S1,PL,38,22
3685,97000.0,97000.0,36,F,อื่นๆ,20000.0,MC,YAMAHA,X-MAX 300,2020,BZ,137500,S2,2022-12-07,S1,PL,52,3
3686,100000.0,100000.0,36,F,อื่นๆ,22000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S2,2022-12-07,S1,PL,32,4
3687,172000.0,172000.0,48,M,ข้าราชการ,39000.0,CAR,FORD,ESCAPE,2011,AO,265500,S2,2022-12-07,S1,PL,43,12
3688,11000.0,11000.0,24,F,อื่นๆ,15000.0,MC,YAMAHA,FINO (4DO),2009,AA,17000,S2,2022-12-07,S1,PL,39,14
3690,300000.0,300000.0,60,F,STREET VENDOR,30000.0,PU,ISUZU,D-MAX,2012,BU,392500,S2,2022-12-07,S1,PL,32,11
3691,29000.0,29000.0,36,F,STREET VENDOR,10000.0,MC,HONDA,WAVE 110 I,2016,CI,39000,S2,2022-12-07,S1,PL,48,7
3692,228000.0,226690.96,60,M,พนักงานบริษัท,15000.0,CAR,HONDA,CITY,2012,BS,302000,S2,2022-11-09,S1,PL,27,11
3693,15000.0,15000.0,18,F,อื่นๆ,13000.0,MC,HONDA,WAVE 110 I,2010,AG,20000,S2,2022-12-07,S1,PL,42,13
3694,25000.0,24175.25,36,F,เกษตรกร,7000.0,MC,HONDA,WAVE 110 I,2012,BE,37000,S2,2022-12-10,S1,PL,43,11
3695,4500.0,3878.78,12,F,เกษตรกร,10000.0,MC,HONDA,WAVE 100,2004,AB,15000,S1,2023-01-07,S2,PL,52,19
3696,29000.0,28396.29,36,M,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S2,2022-12-04,S1,PL,31,7
3697,24800.0,24800.0,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2022-12-07,S1,PL,30,11
3698,15000.0,15000.0,36,M,อื่นๆ,16000.0,MC,HONDA,WAVE 110 I,2011,AI,21000,S2,2022-12-07,S1,PL,24,12
3699,24800.0,24800.0,36,M,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S2,2022-12-07,S1,PL,23,10
3700,280000.0,280000.0,48,M,อื่นๆ,30000.0,PU,ISUZU,D-MAX,2018,AG,405000,S2,2022-12-07,S1,PL,37,5
3701,31500.0,31500.0,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S2,2022-12-04,S1,PL,45,6
3702,38500.0,38500.0,36,M,STREET VENDOR,13000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S2,2022-12-04,S1,PL,52,5
3703,20000.0,20000.0,36,F,พนักงานบริษัท,16000.0,MC,YAMAHA,GRAND FILANO 125,2014,AM,27500,S2,2022-12-04,S1,PL,43,9
3704,31600.0,31600.0,36,F,STREET VENDOR,12000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S2,2022-12-07,S1,PL,27,6
3705,38500.0,38386.21,36,M,STREET VENDOR,13000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S2,2022-12-04,S1,PL,52,5
3706,110000.0,108882.28,60,M,STREET VENDOR,20000.0,CAR,TOYOTA,VIOS,2007,DK,155500,S2,2022-12-04,S1,PL,30,16
3707,40000.0,40000.0,36,M,พนักงานบริษัท,15000.0,MC,HONDA,CBR 150,2019,AV,53500,S2,2022-12-04,S1,PL,50,4
3708,18000.0,18000.0,24,F,อื่นๆ,9000.0,MC,HONDA,SCOOPY I,2016,CP,32000,S2,2022-12-04,S1,PL,37,7
3709,29000.0,29000.0,36,M,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2016,CJ,39000,S2,2022-12-04,S1,PL,23,7
3710,33500.0,33500.0,24,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110I,2022,CH,44500,S2,2022-12-04,S1,PL,29,1
3711,38000.0,37257.05,24,F,พนักงานบริษัท,15000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S2,2022-12-30,S1,PL,30,5
3712,30000.0,30000.0,36,F,STREET VENDOR,20000.0,CAR,TOYOTA,SOLUNA,2002,CO,93500,S2,2022-12-04,S1,PL,53,21
3714,150000.0,150000.0,60,F,อื่นๆ,15000.0,PU,TOYOTA,HILUX TIGER,2004,BT,193000,S2,2022-12-04,S1,PL,31,19
3715,310000.0,310000.0,60,M,อื่นๆ,25000.0,VAN,TOYOTA,COMMUTER,2010,ET,482000,S2,2022-12-04,S1,PL,38,13
3716,256000.0,251682.9,60,M,พนักงานบริษัท,24000.0,PU,ISUZU,D-MAX,2013,BO,319000,S2,2023-01-06,S1,PL,39,10
3717,120000.0,119647.61,48,F,บุคลากรทางการแพทย์,36260.0,CAR,HONDA,CITY,2006,AL,162000,S2,2022-12-22,S1,PL,39,17
3718,28500.0,27353.07,36,F,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2012,BF,38000,S2,2023-01-06,S1,PL,62,11
3719,22000.0,21825.03,36,F,STREET VENDOR,20000.0,MC,HONDA,SCOOPY I,2017,CX,44000,S2,2022-12-28,S1,PL,30,6
3720,30500.0,28693.09,12,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2018,DE,41000,S2,2022-12-04,S1,PL,44,5
3721,128300.0,128300.0,60,M,STREET VENDOR,35000.0,PU,MITSUBISHI,TRITON,2010,AZ,197500,S2,2022-12-07,S1,PL,33,13
3722,240000.0,240000.0,60,F,STREET VENDOR,14000.0,PU,ISUZU,D-MAX,2010,CF,298500,S2,2022-12-07,S1,PL,39,13
3723,190000.0,190000.0,60,M,พนักงานบริษัท,20000.0,PU,NISSAN,FRONTIER NAVARA,2014,AT,270000,S2,2022-12-07,S1,PL,36,9
3724,50000.0,48996.39,36,M,อื่นๆ,20000.0,MC,HONDA,PCX 150I,2020,CP,76500,S2,2022-12-07,S1,PL,37,3
3725,22500.0,22500.0,36,M,อื่นๆ,20000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2022-12-04,S1,PL,41,11
3726,39000.0,36431.33,24,F,STREET VENDOR,30000.0,CAR,CHEVROLET,AVEO,2011,BW,128000,S2,2023-01-06,S1,PL,42,12
3727,33500.0,33500.0,36,M,STREET VENDOR,25000.0,MC,YAMAHA,EXCITER 150,2019,CW,45000,S2,2022-12-07,S1,PL,54,4
3728,169000.0,169000.0,60,F,พนักงานรัฐวิสาหกิจ,13285.0,PU,TOYOTA,HILUX VIGO,2011,ES,241500,S2,2022-12-04,S1,PL,31,12
3729,30000.0,28242.83,24,M,อื่นๆ,9000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S1,2023-01-04,S2,PL,39,6
3730,33000.0,33000.0,36,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2020,EG,44000,S2,2022-12-07,S1,PL,42,3
3731,24000.0,24000.0,36,F,เกษตรกร,10000.0,MC,HONDA,WAVE 110 I,2014,CI,36000,S2,2022-12-04,S1,PL,46,9
3733,27000.0,27000.0,36,M,อื่นๆ,13500.0,MC,HONDA,WAVE 110 I,2015,CI,37000,S2,2022-12-04,S1,PL,31,8
3734,230000.0,230000.0,60,M,อื่นๆ,30000.0,PU,FORD,RANGER,2014,BY,333500,S2,2022-12-07,S1,PL,57,9
3735,17500.0,17500.0,36,F,พนักงานบริษัท,16500.0,MC,YAMAHA,FINO (MLEKE),2010,AL,23500,S2,2022-12-04,S1,PL,31,13
3736,28000.0,28000.0,24,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2012,BF,38000,S2,2022-12-07,S1,PL,37,11
3737,200000.0,200000.0,60,F,STREET VENDOR,20000.0,PU,TOYOTA,HILUX VIGO,2011,EN,313000,S2,2022-12-07,S1,PL,52,12
3738,150000.0,150000.0,48,F,อื่นๆ,30000.0,PU,NISSAN,FRONTIER NAVARA,2009,CT,229500,S2,2022-12-07,S1,PL,26,14
3739,25000.0,25000.0,18,F,อื่นๆ,18000.0,MC,GPX,DEMON 150,2019,AF,36500,S2,2022-12-04,S1,PL,34,4
3740,12500.0,12500.0,24,F,STREET VENDOR,8000.0,MC,HONDA,CLICK 110I,2010,AE,17000,S2,2022-12-04,S1,PL,39,13
3741,20000.0,20000.0,18,M,อื่นๆ,9500.0,CAR,HONDA,ACCORD,1994,AJ,77000,S2,2022-12-07,S1,PL,47,29
3742,280000.0,280000.0,60,F,พนักงานบริษัท,30000.0,CAR,TOYOTA,CAMRY,2010,AH,371000,S2,2022-12-07,S1,PL,42,13
3743,33000.0,33000.0,36,F,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2020,EG,44000,S2,2022-12-04,S1,PL,28,3
3744,16000.0,16000.0,12,M,อื่นๆ,25000.0,MC,HONDA,CLICK 125I,2011,AZ,22000,S2,2022-12-04,S1,PL,40,12
3745,190000.0,190000.0,60,M,เกษตรกร,30000.0,PU,MITSUBISHI,TRITON,2013,AQ,275000,S2,2022-12-07,S1,PL,65,10
3746,8500.0,8500.0,12,F,พนักงานบริษัท,12000.0,MC,HONDA,CLICK 110I,2008,AU,17000,S2,2022-12-04,S1,PL,40,15
3747,15000.0,15000.0,24,M,STREET VENDOR,18000.0,MC,HONDA,ZOOMER X 110I,2014,BT,21000,S2,2022-12-07,S1,PL,29,9
3748,115000.0,115000.0,60,F,อื่นๆ,15000.0,MC,HONDA,CBR 300,2017,AW,63000,S2,2022-12-07,S1,PL,40,6
3750,24000.0,24000.0,24,M,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2013,BW,35000,S2,2022-12-07,S1,PL,30,10
3751,33700.0,33700.0,36,M,อื่นๆ,13000.0,MC,HONDA,DREAM 110,2016,CB,45000,S2,2022-12-10,S1,PL,59,7
3752,19000.0,19000.0,36,M,เกษตรกร,12000.0,CAR,PROTON,SAVVY,2007,AG,63500,S2,2022-12-10,S1,PL,29,16
3753,17000.0,17000.0,36,F,พนักงานบริษัท,15000.0,MC,HONDA,MSX 125,2013,AQ,23500,S2,2022-12-04,S1,PL,39,10
3754,26000.0,26000.0,24,M,STREET VENDOR,30000.0,MC,YAMAHA,GRAND FILANO 125,2016,CI,35000,S2,2022-12-10,S1,PL,46,7
3755,10000.0,10000.0,12,M,อื่นๆ,20000.0,MC,GPX,CR5 200,2017,AH,14500,S2,2022-12-10,S1,PL,43,6
3756,153000.0,153000.0,60,M,อื่นๆ,16000.0,CAR,TOYOTA,COROLLA ALTIS,2010,EM,235500,S2,2022-12-07,S1,PL,37,13
3757,30000.0,29578.15,36,M,เกษตรกร,20000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S1,2023-01-08,S2,PL,56,6
3758,16500.0,16500.0,12,M,อื่นๆ,17000.0,MC,HONDA,CLICK 125I,2011,AZ,22000,S2,2022-12-10,S1,PL,39,12
3759,32400.0,32400.0,36,M,เกษตรกร,15000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S2,2022-12-07,S1,PL,32,5
3761,20000.0,19225.87,24,F,พนักงานบริษัท,14000.0,MC,GPX,DEMON 150,2020,AB,31000,S2,2022-12-04,S1,PL,34,3
3762,270000.0,270000.0,60,M,อื่นๆ,25000.0,PU,MITSUBISHI,TRITON,2015,AD,474500,S2,2022-12-07,S1,PL,39,8
3763,15200.0,14034.92,12,F,STREET VENDOR,20000.0,MC,HONDA,MSX 125,2013,AQ,23500,S2,2022-12-10,S1,PL,34,10
3765,19000.0,19000.0,18,F,STREET VENDOR,30000.0,MC,YAMAHA,FINO (MLEKE),2013,AE,25500,S2,2022-12-10,S1,PL,30,10
3766,33000.0,33000.0,36,F,STREET VENDOR,9000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S2,2022-12-10,S1,PL,28,4
3767,39700.0,39700.0,36,F,อื่นๆ,7500.0,MC,HONDA,DREAM 110I,2017,CO,53000,S2,2022-12-10,S1,PL,25,6
3768,12000.0,12000.0,18,F,พนักงานบริษัท,15000.0,MC,HONDA,CLICK 110I,2008,AW,16000,S2,2022-12-07,S1,PL,31,15
3769,9700.0,9700.0,12,M,พนักงานบริษัท,13100.0,MC,YAMAHA,MIO 125,2011,AF,13000,S2,2022-12-19,S1,PL,35,12
3770,80000.0,80000.0,36,M,อาจารย์,21000.0,CAR,MITSUBISHI,LANCER,2007,AC,148500,S2,2022-12-07,S1,PL,39,16
3771,31000.0,31000.0,36,F,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2017,CU,42000,S2,2022-12-30,S1,PL,43,6
3772,250000.0,250000.0,60,F,STREET VENDOR,40000.0,CAR,TOYOTA,CAMRY,2009,AI,336500,S1,2023-01-04,S2,PL,26,14
3773,18200.0,18200.0,18,F,STREET VENDOR,20000.0,CAR,HONDA,CITY,1997,AM,71500,S2,2022-12-15,S1,PL,35,26
3774,28000.0,27838.13,36,F,STREET VENDOR,30000.0,MC,HONDA,WAVE 110 I,2018,DI,43000,S2,2022-12-10,S1,PL,39,5
3775,20000.0,20000.0,36,F,เกษตรกร,15000.0,MC,HONDA,MSX 125,2015,BK,28500,S2,2022-12-04,S1,PL,46,8
3776,25000.0,25000.0,36,F,พนักงานบริษัท,16000.0,MC,HONDA,DREAM 110I,2014,CC,42000,S2,2022-12-10,S1,PL,27,9
3777,15000.0,15000.0,12,M,อื่นๆ,15000.0,MC,HONDA,WAVE X,2007,AV,20000,S2,2022-12-04,S1,PL,51,16
3778,213000.0,211817.39,60,F,พนักงานบริษัท,20000.0,CAR,HONDA,CITY,2013,AB,282500,S1,2023-01-03,S2,PL,34,10
3779,28000.0,28000.0,30,M,อื่นๆ,15000.0,MC,HONDA,WAVE 110 I,2016,CI,39000,S2,2022-12-04,S1,PL,27,7
3780,30000.0,30000.0,24,F,อื่นๆ,12000.0,MC,HONDA,WAVE 110 I,2016,CM,40000,S2,2022-12-07,S1,PL,30,7
3781,34800.0,34800.0,36,F,พนักงานบริษัท,11850.0,MC,HONDA,SCOOPY I,2020,AJ,47000,S2,2022-12-07,S1,PL,31,3
3782,94900.0,94900.0,42,F,STREET VENDOR,20000.0,MC,YAMAHA,FINO (MLEKE),2009,AH,23000,S2,2022-12-19,S1,PL,44,14
3783,28500.0,28500.0,18,F,STREET VENDOR,20000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S2,2022-12-19,S1,PL,46,4
3784,34800.0,34800.0,12,F,STREET VENDOR,15000.0,MC,HONDA,SCOOPY I,2020,CX,46500,S2,2022-12-30,S1,PL,37,3
3785,30000.0,28870.45,18,F,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S2,2022-12-07,S1,PL,24,4
3786,7000.0,7000.0,12,M,พนักงานบริษัท,14000.0,MC,HONDA,WAVE 110 I,2015,CM,38000,S2,2022-12-10,S1,PL,57,8
3787,100000.0,100000.0,60,M,พนักงานบริษัท,15000.0,CAR,HONDA,JAZZ,2006,AU,165000,S2,2022-12-19,S1,PL,41,17
3788,29200.0,29200.0,36,M,พนักงานบริษัท,20000.0,MC,HONDA,WAVE 110 I,2016,CK,39000,S2,2022-12-10,S1,PL,36,7
3789,140000.0,140000.0,60,F,STREET VENDOR,15000.0,PU,ISUZU,D-MAX,2004,BI,185000,S2,2022-12-19,S1,PL,38,19
3790,33000.0,33000.0,24,F,อื่นๆ,8000.0,MC,HONDA,WAVE 110 I,2020,EI,45000,S2,2022-12-04,S1,PL,23,3
3791,17000.0,17000.0,24,F,STREET VENDOR,30000.0,MC,YAMAHA,FINO (MLEKE),2012,AE,25000,S2,2022-12-10,S1,PL,33,11
3792,12000.0,10952.86,24,M,อื่นๆ,7000.0,MC,HONDA,WAVE 100,2007,AI,20000,S1,2023-01-14,S2,PL,52,16
3793,55000.0,55000.0,48,F,เกษตรกร,16000.0,CAR,TOYOTA,SOLUNA,2002,BG,93500,S2,2022-12-10,S1,PL,43,21
3794,30000.0,29183.49,36,F,พนักงานบริษัท,15000.0,MC,HONDA,SCOOPY I,2020,AJ,47000,S2,2022-12-10,S1,PL,33,3
3795,31700.0,31700.0,36,F,STREET VENDOR,15000.0,MC,HONDA,WAVE 110 I,2017,CV,42000,S2,2022-12-10,S1,PL,39,6
3796,30000.0,30000.0,36,M,อื่นๆ,11000.0,MC,HONDA,DREAM 110,2014,CA,42000,S2,2022-12-07,S1,PL,27,9
3797,279000.0,279000.0,60,M,พนักงานบริษัท,30000.0,PU,TOYOTA,HILUX VIGO,2012,GT,347500,S2,2022-12-19,S1,PL,41,11
3798,46000.0,46000.0,36,M,อื่นๆ,30000.0,MC,HONDA,PCX 150,2017,CQ,61500,S2,2022-12-13,S1,PL,23,6
3799,28300.0,28300.0,18,F,STREET VENDOR,30000.01,MC,YAMAHA,FINN 115I,2020,AO,37500,S2,2022-12-04,S1,PL,33,3
3800,28000.0,28000.0,36,M,เกษตรกร,30000.0,MC,HONDA,WAVE 125,2010,BF,30500,S2,2022-12-04,S1,PL,53,13
3801,27000.0,27000.0,36,F,อื่นๆ,12000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2022-12-22,S1,PL,55,11
3802,11000.0,11000.0,24,F,อื่นๆ,15000.0,MC,HONDA,CLICK 110I,2008,AW,16000,S2,2022-12-19,S1,PL,55,15
3803,30000.0,29718.69,36,F,เกษตรกร,11000.0,MC,HONDA,WAVE 110 I,2017,CR,40000,S2,2023-01-14,S1,PL,39,6
3804,30000.0,30000.0,24,F,เกษตรกร,30000.0,MC,HONDA,WAVE 110 I,2019,DO,42000,S2,2022-12-15,S1,PL,29,4
3805,95000.0,95000.0,36,M,อื่นๆ,14000.0,CAR,TOYOTA,VIOS,2006,AD,147500,S2,2022-12-22,S1,PL,48,17
3806,23400.0,23400.0,18,M,อาจารย์,25000.0,MC,HONDA,WAVE 110 I,2012,BC,36000,S2,2022-12-25,S1,PL,60,11
3807,143000.0,143000.0,60,M,พนักงานบริษัท,14000.0,CAR,TOYOTA,VIOS,2007,DO,190500,S2,2022-12-28,S1,PL,41,16
3808,167600.0,167600.0,60,F,พนักงานบริษัท,17300.0,CAR,TOYOTA,VIOS,2010,DX,222000,S2,2022-12-04,S1,PL,45,13
3809,26500.0,26500.0,24,F,พนักงานบริษัท,12000.0,MC,HONDA,WAVE 110 I,2013,CC,35500,S2,2022-12-15,S1,PL,28,10
3810,12000.0,11325.13,12,M,อื่นๆ,25000.0,MC,YAMAHA,FINO (4DO),2008,AA,17000,S1,2023-01-15,S2,PL,30,15
3811,30000.0,29966.23,36,F,พนักงานบริษัท,20000.0,CAR,TOYOTA,COROLLA ALTIS,2013,CF,288500,S2,2022-12-15,S1,PL,47,10
3812,10500.0,10199.85,36,F,พนักงานบริษัท,20000.0,CAR,HONDA,CITY,2003,CK,130000,S1,2023-01-07,S2,PL,45,20
3813,33000.0,31825.29,24,F,พนักงานบริษัท,12000.0,MC,HONDA,WAVE 110 I,2019,DU,44000,S2,2022-12-25,S1,PL,24,4
3814,280000.0,280000.0,60,M,อื่นๆ,20000.0,PU,ISUZU,D-MAX,2018,CG,400500,S2,2022-12-19,S1,PL,53,5
3815,164000.0,164000.0,48,M,พนักงานบริษัท,16100.0,CAR,HONDA,ACCORD,2005,AS,218500,S2,2022-12-04,S1,PL,42,18
3816,12500.0,12250.84,24,F,พนักงานบริษัท,12000.0,MC,HONDA,CLICK 110I,2008,AU,17000,S1,2023-01-11,S2,PL,36,15
3817,21000.0,19330.92,24,F,เกษตรกร,25000.0,MC,YAMAHA,GRAND FILANO 125,2015,BG,29000,S1,2023-01-05,S2,PL,24,8
3818,14500.0,14500.0,12,M,อื่นๆ,20000.0,MC,HONDA,ZOOMER X 110I,2013,BF,19500,S2,2022-12-15,S1,PL,47,10
3819,31000.0,31000.0,30,F,เกษตรกร,20000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S2,2022-12-15,S1,PL,44,5
3820,12000.0,12000.0,12,M,พนักงานบริษัท,35000.0,CAR,TOYOTA,INNOVA,2009,AV,276500,S2,2022-12-30,S1,PL,40,14
3821,27000.0,25857.13,36,M,อื่นๆ,15000.0,MC,HONDA,SUPER CUB 110,2018,CA,36500,S2,2022-12-30,S1,PL,27,5
3822,19700.0,19700.0,36,F,เกษตรกร,12000.0,MC,HONDA,WAVE 110 I,2017,CU,42000,S2,2022-12-30,S1,PL,43,6
3823,20000.0,20000.0,12,M,เกษตรกร,12000.0,MC,HONDA,MSX 125,2016,BF,27000,S2,2022-12-25,S1,PL,29,7
3825,31500.0,31500.0,36,F,พนักงานบริษัท,15000.0,MC,HONDA,WAVE 110 I,2018,DG,42000,S2,2022-12-15,S1,PL,21,5
3826,37500.0,36873.32,36,F,พนักงานบริษัท,30000.0,MC,YAMAHA,GRAND FILANO 125,2019,AW,50000,S2,2023-01-06,S1,PL,32,4
3827,33000.0,32884.47,36,M,STREET VENDOR,13000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S1,2023-01-13,S2,PL,52,5
3828,33000.0,32884.47,36,M,STREET VENDOR,13000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S1,2023-01-13,S2,PL,52,5
3829,33000.0,33000.0,36,M,STREET VENDOR,13000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S2,2022-12-30,S1,PL,52,5
3830,33000.0,33000.0,36,M,STREET VENDOR,13000.0,MC,YAMAHA,N-MAX 155,2018,DA,51000,S2,2022-12-30,S1,PL,52,5
3831,28500.0,28376.54,24,F,อื่นๆ,12000.0,MC,HONDA,SCOOPY I,2020,DB,38000,S1,2023-01-02,S2,PL,26,3
3832,15000.0,15000.0,24,F,STREET VENDOR,15000.0,MC,HONDA,SCOOPY I,2009,BA,20500,S2,2022-12-25,S1,PL,28,14
3833,300000.0,300000.0,60,M,พนักงานบริษัท,15000.0,PU,ISUZU,D-MAX,2019,DB,552000,S2,2022-12-04,S1,PL,40,4
3834,190000.0,189840.9,60,F,พนักงานบริษัท,25000.0,PU,TOYOTA,HILUX VIGO,2006,CI,237000,S1,2023-01-07,S2,PL,32,17
3835,16000.0,16000.0,24,M,อื่นๆ,12000.0,PU,MITSUBISHI,TRITON,2006,AH,222500,S2,2022-12-30,S1,PL,36,17
3837,250000.0,250000.0,48,M,อื่นๆ,25000.0,PU,ISUZU,D-MAX,2012,BT,461500,S2,2022-12-19,S1,PL,29,11
